"","Bcell","CD4T","CD8T","Gran","Mono","NK"
"GSM491970",0,0.316353543393456,-4.60090612397789e-17,0.367271573616015,0.35941913566559,0.236053094644122
"GSM491971",0,0.374304212273807,-5.38296400166258e-17,0.488888906056932,0.247185507175731,0.183008007232733
"GSM491972",0,0.045031862604866,-1.47938759527717e-17,0.392903228013751,0.407758379279489,0.439745032754715
"GSM491973",0,0.349425933942565,-4.3561474539642e-17,0.457504143403956,0.317919582679068,0.175790100021557
"GSM491974",-2.77555756156289e-17,0.276357925415429,-3.1841996948625e-17,0.477425149264438,0.312646647678389,0.229396912605713
"GSM491975",0,0.394540694197404,-4.879373518793e-17,0.403291293500857,0.320036565310362,0.170005860919081
"GSM491976",0,0.403159882574263,4.79687432823069e-17,0.390501397029893,0.313495896555553,0.183013309310457
"GSM491977",0,0.428962402923516,-4.37229364884449e-17,0.381988313478769,0.319804176282932,0.159544197528752
"GSM491978",0,0.306652732352385,-3.96242382817273e-17,0.46961444049519,0.294033433251845,0.220899134533034
"GSM491979",0,0.365004442977458,-4.22240452051835e-17,0.455171954682726,0.315645105190524,0.16481799582498
"GSM491980",0,0.384115525902859,-4.08344606606168e-17,0.409531974493114,0.318309902780224,0.18104122502831
"GSM491981",0,0.417237110244956,-4.16384623768317e-17,0.416280467416862,0.303887414602563,0.155987275306903
"GSM491982",0,0.3871555729813,2.2088847712691e-16,0.501833960331079,0.324705710873149,0.105361266902728
"GSM491983",0,0.294808035968794,-3.77660989424638e-17,0.626105939476379,0.223510209976903,0.123445387040491
"GSM491984",0,0.400823311464652,-4.06998111117362e-17,0.374313288614157,0.350762925404804,0.162664037582069
"GSM491985",0,0.42981172229292,-4.70178517196167e-17,0.40730578353341,0.300428689355374,0.152333413520723
"GSM491986",0,0.3709488084714,-4.52835188317091e-17,0.444080806999423,0.322556829280584,0.152532883630473
"GSM491987",0,0.219298512323079,-3.73427656158798e-17,0.389220646665321,0.433684841761759,0.233132445786252
"GSM491988",0,0.411491760980219,-4.71060068462996e-17,0.364921359147842,0.329052121059346,0.169463051846781
"GSM491989",0,0.409135496917872,-5.00504830548958e-17,0.407849294060032,0.300632850039423,0.175112717632477
"GSM491990",0,0.321501941451004,-4.05547011708738e-17,0.469468500177188,0.333154551209652,0.15183070920052
"GSM491991",0,0.368325051700493,-4.88508428111937e-17,0.437312927731115,0.329725920896044,0.15545621793595
"GSM491992",0,0.39348312554952,-5.046837015352e-17,0.409301587731657,0.338280468943844,0.142749330452976
"GSM491993",0,0.353136876048974,-4.41093413614379e-17,0.34341573214665,0.355883100074754,0.218633618755404
"GSM491994",0,0.223704082862664,-3.62780047768667e-17,0.396947946418047,0.389514831146057,0.267245789095136
"GSM491995",0,0.288399607029139,-4.33419767458885e-17,0.40034541782944,0.348463691710395,0.254339241743592
"GSM491996",-2.77555756156289e-17,0.369697989527669,-4.69426042653814e-17,0.409623580606787,0.336330654358338,0.171377596365739
"GSM491997",2.77555756156289e-17,0.296353284616702,-4.24582684394238e-17,0.435430951853164,0.379809707816987,0.176960453627351
"GSM491998",0,0.375592471490185,-4.849830986308e-17,0.416320280365257,0.348403529909871,0.146848006999766
"GSM491999",0,0.225593653732155,-3.72952920785452e-17,0.402331169615237,0.403943607058505,0.248113586651419
"GSM492000",0,0.402732732806018,-4.7873140831169e-17,0.406635013524822,0.322802690438978,0.152797417900213
"GSM492001",0,0.315056425712957,-4.77623651621304e-17,0.426469811455057,0.356844292379037,0.180577962708546
"GSM492002",0,0.275915569014578,-4.09471846066354e-17,0.401328498449216,0.369380278467049,0.231829458217388
"GSM492003",0,0.389994724833017,-5.86896397274132e-17,0.416429003235699,0.307601999394175,0.191048939795599
"GSM492004",0,0.410597419115924,-5.10479403777941e-17,0.396406214509475,0.352302914577216,0.131203978247265
"GSM492005",-2.77555756156289e-17,0.362946439359711,-4.65068319141108e-17,0.382494055646485,0.399289969285495,0.119708074581284
"GSM492006",0,0.444500252787908,-2.90404363688738e-17,0.363463066719939,0.296946257068136,0.167861382905853
"GSM492007",0,0.366231689963359,-4.99286285519313e-17,0.422625520245461,0.322027197518389,0.188322657220709
"GSM492008",0,0.369101824266268,-4.59464448289337e-17,0.472718523028806,0.306045000916569,0.137067732903525
"GSM492009",-2.77555756156289e-17,0.269404707748746,-3.84992060190762e-17,0.437411181436964,0.401588598792941,0.181055929676145
"GSM492010",0,0.405785139868459,-3.99880035810234e-17,0.380282311960243,0.318286776259003,0.171197133483211
"GSM492011",0,0.37993375413917,-4.87334018601167e-17,0.458646634145048,0.315705579392809,0.146356029070559
"GSM492012",0,0.366597116856706,-5.44140001992229e-17,0.481780594425871,0.300839892972877,0.148732323911453
"GSM492013",0,0.358567913131803,-4.88497708855065e-17,0.430198504279746,0.336864758771948,0.169024419499808
"GSM492014",0,0.423565747194355,-5.0168001089872e-17,0.403291810047797,0.335532725713476,0.130209911439501
"GSM492015",0,0.383416903192502,-3.10178170666444e-17,0.389941741641235,0.298268785944391,0.21784445376739
"GSM492016",0,0.197277272319569,-4.28573201629342e-17,0.432053185697318,0.376018826842251,0.286849128701531
"GSM492017",0,0.406459292111962,-4.45704738961745e-17,0.405575020807279,0.317801161905688,0.162873166148438
"GSM492018",0,0.38625083242014,-5.25389978226315e-17,0.426989617895279,0.313691669781608,0.174031450510165
"GSM492019",0,0.433385112097957,-5.08059837826092e-17,0.375592787625944,0.346773784464126,0.120476078689369
"GSM492020",0,0.433518740293648,-3.54897068613849e-17,0.347671356859074,0.325863858037053,0.166082214551188
"GSM492021",0,0.257948285403288,-4.12583996852021e-17,0.446231662888,0.341514894279331,0.23850588168594
"GSM492022",-2.77555756156289e-17,0.351049350475006,-4.62152134269476e-17,0.442976063543306,0.323639641624123,0.170418383488736
"GSM492023",0,0.430282156506176,-3.93143905662121e-17,0.402190825039044,0.29633969405367,0.161946505208746
"GSM492024",0,0.330486189800764,-4.61947702684345e-17,0.358732972885936,0.506237043842836,0.0535127732513645
"GSM492025",0,0.389533668636992,-3.39025712324384e-17,0.40602908506545,0.324048189956569,0.173523428171783
"GSM492026",0,0.435289215110148,-3.67116041521024e-17,0.373930051198852,0.328484725305634,0.15235331477183
"GSM492027",0,0.397677409075959,-4.73291360929352e-17,0.389703250407239,0.322828680738344,0.176452933408302
"GSM492028",0,0.260391215256559,-3.8182833772349e-17,0.408687543548343,0.361910436317255,0.265877273238227
"GSM492029",0,0.385828245177544,-5.2023501181298e-17,0.427503625333742,0.358022119156423,0.116459420868396
"GSM492030",0,0.391748741583265,-5.32595062586238e-17,0.403264069916756,0.296258055648562,0.196738523624757
"GSM492031",0,0.369228154863147,-4.3565524347367e-17,0.456108330200246,0.307579715656108,0.161988661503208
"GSM492032",0,0.390670679509079,-4.9641412035574e-17,0.469471232579275,0.263348292185819,0.164672018344108
"GSM492033",0,0.379916339894379,-3.65835531194606e-17,0.430225505925632,0.281418908922871,0.201523781459435
"GSM492034",0,0.397590990599871,-4.91975340615727e-17,0.43462038998314,0.303884533250761,0.158423720396784
"GSM492035",0,0.423653837295342,-4.38933403825866e-17,0.425343452406203,0.279277313379846,0.164315886354474
"GSM492036",0,0.378040164983478,-3.75869081000892e-17,0.440810536700474,0.316849175885716,0.16343675308525
"GSM492037",0,0.334945077176794,-3.87813675671827e-17,0.437560019779542,0.323675169928322,0.199612870583829
"GSM492038",0,0.341480572110881,-3.58368806444759e-17,0.417086868958891,0.343281601749591,0.189923729255977
"GSM492039",0,0.393117490442005,-4.52193734402929e-17,0.423115341051418,0.326516686264434,0.153564881198777
"GSM492040",0,0.362708924413282,-3.84661847635348e-17,0.477405065656917,0.296874068846247,0.15759098160225
"GSM492041",-2.77555756156289e-17,0.353719045013744,-4.65207997457655e-17,0.42248001243198,0.332575925072093,0.168583886867644
"GSM492042",-2.77555756156289e-17,0.419039275657265,-4.46056450078712e-17,0.404291328070839,0.285363049928414,0.176402520380115
"GSM492043",0,0.362418069088811,-4.41765714619197e-17,0.420660673576315,0.304132150173939,0.193793263131296
"GSM492044",0,0.435512112681739,-3.96533325385971e-17,0.385950994731915,0.283725392733853,0.177445111681796
"GSM492045",0,0.417245245179524,-3.57852238377445e-17,0.409493623366033,0.300019648612302,0.163764229828305
"GSM492046",0,0.411596226423312,-4.90358708134943e-17,0.417016842099423,0.299831754837895,0.165677072504414
"GSM492047",0,0.394466123705772,-4.17478068553857e-17,0.399078647108753,0.320530754618797,0.175585924219441
"GSM492048",0,0.402678372618881,-4.30185649193526e-17,0.432457486829553,0.313638172750354,0.151786275374531
"GSM492049",0,0.373101873823905,-4.09940261156499e-17,0.462285359978591,0.278981273995678,0.174628839326127
"GSM492050",0,0.406750812552494,-4.02344146706176e-17,0.404867808161808,0.305179125805369,0.169201708644939
"GSM492051",0,0.374863276850402,-4.25323366540194e-17,0.381314439043948,0.361697799410204,0.172587505962374
"GSM492052",0,0.389467968171763,-4.33563459980171e-17,0.46252384568895,0.292023889803302,0.147765490334307
"GSM492053",0,0.333935840826031,-4.43507501056547e-17,0.415058199652868,0.345853406972839,0.191797004761788
"GSM492054",0,0.390890378187431,-4.06471265422876e-17,0.430243911039427,0.303030505175296,0.16412809105651
"GSM492055",2.77555756156289e-17,0.411628272217824,-4.54883924602861e-17,0.403814614062654,0.327089828236423,0.145874588627248
"GSM492056",0,0.382147346166622,-4.52227083812886e-17,0.447235399287555,0.307585601436044,0.160004266587611
"GSM492057",0,0.380212990500296,-4.52698152712122e-17,0.425302717905492,0.329359023834083,0.159989204061904
"GSM492058",0,0.397165703433716,8.39158134110616e-17,0.402371006532084,0.302649201416997,0.185204835998458
"GSM492059",0,0.429182285222485,-4.02649900355152e-17,0.411716324651915,0.29093146179363,0.16610796743842
"GSM492060",0,0.385153836003928,-4.38063231676388e-17,0.432023526645131,0.330039765297337,0.142504681729083
"GSM492061",0,0.389555889231444,-3.95554947838104e-17,0.454541518336783,0.310460484507701,0.14582593740714
"GSM492062",0,0.388784528632853,-4.90128109879068e-17,0.408930846091248,0.305009735226943,0.190063300143092
"GSM492063",0,0.309022475748869,-3.55765674763127e-17,0.481246910432468,0.315157850421001,0.179815617543222
"GSM492064",0,0.38415558543509,-6.27916005295519e-17,0.404867996032299,0.327957438185046,0.179927877773239
"GSM492065",0,0.427345738197981,-4.81789374328131e-17,0.431018307911999,0.286565373469489,0.151946643459985
"GSM492066",0,0.409328973770974,-3.76693232468662e-17,0.400864571739704,0.324596094304241,0.149421548076308
"GSM492067",0,0.406291556832908,-4.68769891425219e-17,0.418339349136593,0.299355286465611,0.175629543175315
"GSM492068",0,0.311300819690357,-3.61363527087822e-17,0.449395981895125,0.344773295307342,0.183781869856475
"GSM492069",0,0.353135426582304,-4.00316380783867e-17,0.420352339552742,0.344441047086444,0.166057802793487
"GSM492070",0,0.359228972318476,-4.37640718479063e-17,0.406028795915236,0.341926915796339,0.189496653310017
"GSM492071",0,0.40157257429443,-3.92600302741252e-17,0.432142355703555,0.311130959803925,0.14576043395326
"GSM492072",0,0.437182023636976,-4.6897325946519e-17,0.388856119487194,0.297729730182685,0.166424798706773
"GSM492073",0,0.32488710070129,-4.30461603065666e-17,0.429881213336923,0.356092910424288,0.18255919549286
"GSM492074",0,0.415779999465479,-4.77362551626367e-17,0.416955496748431,0.292025196234322,0.168280188122922
"GSM492075",0,0.450013718374763,-3.89524670171274e-17,0.395091217636881,0.282082671430536,0.162127725142192
"GSM492076",0,0.43235779048531,-4.38351910918784e-17,0.430508678454115,0.281984460011264,0.149756354088794
"GSM492077",0,0.410989086280847,-4.91404230211405e-17,0.391878958667225,0.320211813534489,0.167647775786401
"GSM492078",0,0.304502027461749,-4.28877893559346e-17,0.396493421327617,0.312058014637471,0.278162857096034
"GSM492079",-2.77555756156289e-17,0.353844446111983,-4.12650250920812e-17,0.409837108168065,0.362279331528753,0.159524292208852
"GSM492080",0,0.340418268246169,-4.06289134774031e-17,0.398585480054163,0.352897989021115,0.189260703034435
"GSM492081",0,0.398637497958664,-4.31139249565897e-17,0.365215234136981,0.307410781880136,0.200172769569694
"GSM492082",0,0.447673645006441,-3.93368195733516e-17,0.350202434981851,0.300468302208283,0.177364662071241
"GSM492083",0,0.390456618500704,-3.64973592598207e-17,0.364713142292312,0.330678815255764,0.189115928288753
"GSM492084",0,0.373683698658639,-3.66680809208676e-17,0.389573145514579,0.332746785958218,0.200397237209366
"GSM492085",0,0.370203334943351,-4.21267588982485e-17,0.391405439460321,0.348598533561705,0.172221583593884
"GSM492086",0,0.339914377441453,-4.79995811602699e-17,0.414053486605266,0.367090770521336,0.164066953033767
"GSM492087",0,0.352389466529408,-4.53556341490859e-17,0.420830439088015,0.335966270667523,0.170293473490709
"GSM492088",0,0.390275191953958,1.74336022439646e-16,0.399368224497801,0.347641074103336,0.149218568026995
"GSM492089",0,0.363762590476209,-3.87742026945083e-17,0.348844052253471,0.416553590346342,0.142539587060489
"GSM492090",0,0.353724947942123,-4.07398496893631e-17,0.453162587001167,0.301187347528515,0.186767449299397
"GSM492091",2.77555756156289e-17,0.343994565954483,-3.32659401501102e-17,0.504941826170729,0.314681078386696,0.136290011535861
"GSM492092",0,0.362046477017365,-3.65413937974432e-17,0.358330866056793,0.352154614284727,0.195843151018975
"GSM492093",0,0.414487688380896,-4.23134279838464e-17,0.371758757735654,0.332321209456591,0.161569980826886
"GSM492094",0,0.428213822540761,-4.01039832959202e-17,0.411636898669669,0.328553905295464,0.126852221696752
"GSM492095",0,0.388683234666938,-4.84884980988771e-17,0.380247702528452,0.326653570638479,0.180768133132493
"GSM492096",0,0.423451792636233,-3.80758026010506e-17,0.42283375258371,0.321514432988839,0.130059983097946
"GSM492097",-2.77555756156289e-17,0.484643204140418,-2.96122880412348e-17,0.327482825129596,0.282151518191906,0.185114292050332
"GSM492098",2.77555756156289e-17,0.405089919103904,-4.11259259596593e-17,0.461531535791121,0.270000709341506,0.159036558114214
"GSM492099",0,0.42041429412759,-4.42605971504998e-17,0.391631393364016,0.302598728406902,0.166874888030945
"GSM492100",2.77555756156289e-17,0.424733199860827,-4.59413241612699e-17,0.398572079762745,0.301643554444348,0.163186375365094
"GSM492101",0,0.388628427904725,-4.76645882128936e-17,0.427868077293386,0.285594467726576,0.186715187709771
"GSM492102",0,0.032536418667887,-1.29100413262939e-16,0.436885727890567,0.374093495082808,0.440413891410766
"GSM492103",0,0.428888239697139,7.42659915442226e-17,0.420882644558492,0.329369068805884,0.132757091863888
"GSM492104",0,0.411627016843859,-3.45887167343057e-17,0.349909567762519,0.363510428772705,0.142681818776071
"GSM492105",0,0.194741497513213,6.42642154760581e-17,0.42452380245812,0.369698688565627,0.317482492621206
"GSM492106",0,0.363861617339403,-4.14283447451521e-17,0.39471003642028,0.363240178990156,0.164880805269838
"GSM492107",0,0.284278276400533,-3.78795566463519e-17,0.44559482740648,0.350150107082203,0.216488527634629
"GSM492108",2.77555756156289e-17,0.365549452156858,-4.34648147934195e-17,0.414644511942107,0.316266964896433,0.183177500303547
"GSM492109",0,0.437161101094245,-4.14768016374802e-17,0.376137947743289,0.30156457957809,0.17344416278031
"GSM492110",0,0.244378504554478,-3.5331148474653e-17,0.505411888393404,0.308664014417669,0.248699950143132
"GSM492111",0,0.387791405469574,-3.49215468515336e-17,0.393448630481777,0.312074706468907,0.202923497755034
"GSM492112",0,0.300092629111961,-3.47388617316476e-17,0.357925925708848,0.415263119903557,0.175847950294033
"GSM492113",2.77555756156289e-17,0.371990880093019,1.75366837504369e-16,0.431558089519353,0.325919731567992,0.164614560026481
"GSM492114",0,0.393064495838573,-4.16564418287913e-17,0.398211646741235,0.32648520740811,0.174845786627534
"GSM492115",0,0.0721370271028807,-2.69012043379838e-17,0.529147725518025,0.344102470269342,0.3255263330657
"GSM492116",0,0.401631483492547,-4.14230325485576e-17,0.437889058972597,0.285699550066808,0.173893712071008
"GSM492117",0,0.374338035668893,-4.35540331010776e-17,0.457167615420571,0.298952606955258,0.161048280378626
"GSM492118",0,0.289624532540359,-3.75675653864418e-17,0.532395979532202,0.287409089366266,0.169649134921469
"GSM492119",2.77555756156289e-17,0.376166038655435,-4.18019728674342e-17,0.364022016694673,0.350066825374852,0.184846642918508
"GSM492120",0,0.343163383988954,-4.30874487846401e-17,0.41649184748673,0.345092387699447,0.185472668079204
"GSM492121",0,0.346731421792889,-3.80759900530787e-17,0.434595876019086,0.323095607347931,0.187408845043239
"GSM492122",0,0.365114710581902,-4.86456598834327e-17,0.455563861022023,0.304449534793052,0.180560972570961
"GSM492123",0,0.385296877775409,-3.42569243818965e-17,0.416489448563391,0.314686362244663,0.176205880345791
"GSM492124",2.77555756156289e-17,0.336458321027026,-3.79211484734107e-17,0.35428348246398,0.431638314563288,0.134040870714727
"GSM492125",0,0.435253684501748,-4.35820918422986e-17,0.38665395920715,0.301074925547705,0.169470901857976
"GSM492126",0,0.368927926673717,-4.61894499462063e-17,0.38537700675299,0.336111588014653,0.186567778577349
"GSM492127",0,0.396584474258544,-4.74328849323405e-17,0.413273822212263,0.312885932617364,0.171176944965489
"GSM492128",0,0.452158080017929,-1.56093368108537e-18,0.482996087332802,0.296181410189092,0.0814238186754242
"GSM492129",0,0.414532664418952,-4.64490806042665e-17,0.394605271940699,0.341215197996668,0.132324648253838
"GSM492130",0,0.376225827497491,-4.24909222811113e-17,0.387330423903455,0.332956242752939,0.176069610898724
"GSM492131",0,0.381050262288213,-5.14328363307548e-17,0.419125510525878,0.299555009071046,0.187695877491988
"GSM492132",0,0.356584655882644,-3.99944767405412e-17,0.48192300545,0.310171560825277,0.153938878133649
"GSM492133",0,0.384068230137669,-4.65661869398482e-17,0.435908767557593,0.315902344281331,0.159345016171732
"GSM492134",0,0.379451064224648,-4.85157552800775e-17,0.433183510536953,0.309301847232772,0.172765538825052
"GSM492135",0,0.40974046520687,-4.23069845578923e-17,0.394260542622251,0.319444975991112,0.172835450499743
"GSM492136",0,0.372866380385919,-4.16466777693716e-17,0.42822780889976,0.329279856338828,0.161319477620325
"GSM492137",0,0.402253519795417,-4.52110089690868e-17,0.375823872213372,0.361543548050688,0.130347342167158
"GSM492138",0,0.385661503434124,-4.03092911255637e-17,0.386673448015577,0.33233256686564,0.172009147398595
"GSM492139",0,0.364615683391378,-4.2903071594845e-17,0.411686938270247,0.300993523794505,0.206270746258941
"GSM492140",0,0.352989913819076,-4.32609379437047e-17,0.423572942889488,0.356531152701289,0.152239789401859
"GSM492141",-2.77555756156289e-17,0.320484453225756,-4.35353623908863e-17,0.42487727470412,0.347653701568919,0.194284343058142
"GSM492142",0,0.366848218923496,-4.89595875050413e-17,0.458029695288808,0.310907023515064,0.157734422007455
"GSM492143",0,0.38047186303637,-4.43252047432092e-17,0.409804805918353,0.345496626384353,0.155389145749116
"GSM492144",0,0.38178641677583,-3.75248148792454e-17,0.411979985917524,0.32674099536026,0.176134939974067
"GSM492145",0,0.370604789496212,-3.90634804469795e-17,0.380754115283887,0.315045495044767,0.215605980443858
"GSM492146",0,0.412105131581059,-4.91862669531356e-17,0.416314709874939,0.290696002340744,0.175989876330491
"GSM492147",0,0.379213955820859,2.03283150437436e-16,0.421089312351698,0.282899375812637,0.194791528990774
"GSM492148",0,0.329521286946462,-5.04442151727636e-17,0.474757938680221,0.299838516716944,0.180480513110508
"GSM492149",2.77555756156289e-17,0.223984734154016,9.51145599935241e-17,0.245136941708614,0.383083317455534,-2.27672771168628e-17
"GSM492150",0,0.403095984902315,-4.11588055127718e-17,0.410283761719265,0.310598414730187,0.162836837454365
"GSM492151",0,0.402454603200382,-5.17169890146676e-17,0.387961144709538,0.298488533352159,0.197731483050196
"GSM492152",0,0.362779280035186,-4.09988393940842e-17,0.436990568088229,0.319220290346362,0.171794160961141
"GSM492153",0,0.387996016198533,-4.51880406753942e-17,0.418508730603362,0.293206748076598,0.196702887815969
"GSM492154",0,0.327322854996674,1.76322436710605e-16,0.410810173392862,0.348804990506246,0.204801968101002
"GSM492155",0,0.404507717827787,-4.11252942246296e-17,0.405419414588434,0.319698184932612,0.158905276279813
"GSM492156",2.77555756156289e-17,0.319668529406582,-4.07120592395676e-17,0.420895523624568,0.319623946537994,0.228333459213596
"GSM492157",0,0.373797498412836,-4.57559337311863e-17,0.412699458195629,0.309156663895074,0.190922707874376
"GSM492158",0,0.318848974547714,-4.43774809307058e-17,0.403401102761149,0.335654273565843,0.219284469051848
"GSM492159",0,0.397341131847796,-4.81684666613871e-17,0.443375075354077,0.290514784216731,0.165407524033685
"GSM492160",0,0.372531936609384,-3.53027291046821e-17,0.410257345931122,0.327765877075867,0.184744249431998
"GSM492161",0,0.414363355585139,-3.97189375710181e-17,0.389171215659107,0.309734048885013,0.168769844070779
"GSM492162",0,0.318250968760235,1.82888036004226e-16,0.437072356204031,0.370967327853867,0.151662864715004
"GSM492163",0,0.33303169276681,-4.18205072118251e-17,0.47303347714478,0.308299701556698,0.174122472598302
"GSM492164",0,0.400244162807743,-4.48964995377327e-17,0.394732012925224,0.301647919925498,0.175053099091334
"GSM492165",0,0.355508493611262,-4.62274009279284e-17,0.448900065261087,0.317202809226581,0.175836022371885
"GSM492166",0,0.359746410556153,-4.84442198579256e-17,0.429597038414358,0.319064587893172,0.180927944861846
"GSM492167",0,0.38075155474016,-3.99135529275745e-17,0.463722027865775,0.289610853054516,0.166952536893617
"GSM492168",0,0.381746084739863,-4.24742391361694e-17,0.413052627210658,0.336084892120777,0.164547149318761
"GSM492169",-2.77555756156289e-17,0.296171573907364,-3.42635159202417e-17,0.386903763049789,0.366453918237972,0.235773027597717
"GSM492170",2.77555756156289e-17,0.365966331321439,-4.32335715722121e-17,0.417441714361208,0.312337720262339,0.189885883861354
"GSM492171",0,0.355200654994815,-4.66024251498367e-17,0.39912884930875,0.325092296689017,0.19924031728442
"GSM492172",0,0.360631490152892,-5.01525175531978e-17,0.422261438657397,0.313310710411726,0.195475646305396
"GSM492173",0,0.401653583614325,-4.41700513215815e-17,0.372952198879477,0.316666198809449,0.19495494861384
"GSM492174",2.77555756156289e-17,0.345684125500661,-4.28795209295762e-17,0.382539407700315,0.321985806599324,0.227979155353467
"GSM492175",0,0.367408475894212,-4.76114264254999e-17,0.461934888991174,0.310233602558891,0.158700128639632
"GSM492176",0,0.376233726886187,-4.77679996074872e-17,0.434941281199659,0.299322004981809,0.175576411833427
"GSM492177",2.77555756156289e-17,0.404588831923593,-4.70529665588847e-17,0.40505462573718,0.305783409947107,0.170308305151044
"GSM492178",0,0.367154213668246,-4.82966039252034e-17,0.4352067896529,0.293521462734984,0.19086121775664
"GSM492179",0,0.320174491141572,-4.23132455234598e-17,0.399929710278439,0.334502707141104,0.229410971988929
"GSM492180",0,0.303257587088119,-2.19895165036947e-17,0.355616869886009,0.395896189982871,0.235361581666385
"GSM492181",0,0.339286697016431,-4.55977454866298e-17,0.403037080764971,0.330990133045484,0.219452523572961
"GSM492182",0,0.393587381310285,-4.26700245676665e-17,0.400460388256979,0.30441350392896,0.191169475277706
"GSM492183",0,0.371093688773803,-4.76327848176759e-17,0.415526171526173,0.314972555660638,0.193672035003576
"GSM492184",-2.77555756156289e-17,0.343141919113196,-4.2622832284375e-17,0.412599398305974,0.338259282261016,0.192226973222996
"GSM492185",0,0.371172264406821,-3.82661678815985e-17,0.417731759118444,0.334103155621123,0.15753856754921
"GSM492186",-2.77555756156289e-17,0.34253391096395,-4.1555131402059e-17,0.473594213149998,0.29623114698637,0.182394455179801
"GSM492187",0,0.40286237616001,-3.75013792471968e-17,0.440802249509156,0.288136373732328,0.170348818078228
"GSM492188",0,0.349256657214092,-4.59885531848269e-17,0.431078830918883,0.31070847818481,0.199008465472158
"GSM492189",0,0.430127418933168,-4.51009258168133e-17,0.416635685572269,0.290615253180781,0.156056300313298
"GSM492190",0,0.372877170396439,-4.15485309155474e-17,0.409996928431565,0.332358859079621,0.161934020220513
"GSM492191",0,0.373550689786517,1.75041906374067e-16,0.430313600623222,0.295421303385323,0.181902053945169
"GSM492192",0,0.335666609933858,-4.7791212076518e-17,0.443444502043094,0.321279433810982,0.187197209468736
"GSM492193",0,0.278081617546446,-4.75954775363352e-17,0.4952752253426,0.299972374233277,0.219785659043609
